1708910153,ERH,02:32,03:28
1708910153,LMH,02:28,06:49
1708910153,PAH,04:03,04:40
1708910153,RMH,05:16,03:52
1708910153,RCH,04:25,04:42
1708910153,SMH,04:38,04:43
1708910454,VGH,03:56,06:08
1708910454,SPH,04:12,05:19
1708910454,RHS,02:31,04:25
1708910454,LGH,02:55,03:53
1708910454,MSJ,01:43,03:28
1708910454,UBCH,03:47,04:28
1708910454,SGHSQUAMISH,02:36,04:50
1708910454,WHCWHISTLER,01:20,02:26
1708910454,PEMPEMBERTON,00:32,02:30
1708910454,BCHBCCHILDREN,04:45,05:10
1708910454,SSHSECHELT,03:26,04:12
1708910454,ARH,05:42,06:37
1708910454,BH,05:16,04:42
1708910454,CGH,04:15,04:15
1708910454,DH,04:25,03:36
1708910454,ERH,02:32,03:28
1708910454,LMH,02:28,06:49
1708910454,PAH,04:03,04:40
1708910454,RMH,05:16,03:52
1708910454,RCH,04:25,04:42
1708910454,SMH,04:38,04:43
1708910755,VGH,03:56,06:08
1708910755,SPH,04:12,05:19
1708910755,RHS,02:31,04:25
1708910755,LGH,02:55,03:53
1708910755,MSJ,01:43,03:34
1708910755,UBCH,03:49,04:28
1708910755,SGHSQUAMISH,02:36,04:50
1708910755,WHCWHISTLER,01:20,02:26
1708910755,PEMPEMBERTON,00:32,02:30
1708910755,BCHBCCHILDREN,04:45,05:04
1708910755,SSHSECHELT,03:26,04:29
1708910755,ARH,05:51,06:37
1708910755,BH,05:27,04:46
1708910755,CGH,04:44,04:13
1708910755,DH,04:45,03:48
1708910755,ERH,02:34,03:25
1708910755,LMH,02:08,07:10
1708910755,PAH,04:25,04:37
1708910755,RMH,05:30,03:55
1708910755,RCH,04:14,04:37
1708910755,SMH,04:47,04:40
1708911055,VGH,04:01,05:58
1708911055,SPH,04:12,05:19
1708911055,RHS,02:44,04:27
1708911055,LGH,02:55,03:53
1708911055,MSJ,01:43,03:36
1708911055,UBCH,04:16,04:28
1708911055,SGHSQUAMISH,02:33,04:18
1708911055,WHCWHISTLER,01:20,02:26
1708911055,PEMPEMBERTON,00:32,02:30
1708911055,BCHBCCHILDREN,04:50,05:10
1708911055,SSHSECHELT,03:26,04:12
1708911055,ARH,05:51,06:37
1708911055,BH,05:27,04:46
1708911055,CGH,04:44,04:13
1708911055,DH,04:45,03:48
1708911055,ERH,02:34,03:25
1708911055,LMH,02:08,07:10
1708911055,PAH,04:25,04:37
1708911055,RMH,05:30,03:55
1708911055,RCH,04:14,04:37
1708911055,SMH,04:47,04:40
1708911356,VGH,04:01,05:58
1708911356,SPH,04:12,05:19
1708911356,RHS,02:31,04:44
1708911356,LGH,02:57,03:53
1708911356,MSJ,01:43,03:36
1708911356,UBCH,04:16,04:28
1708911356,SGHSQUAMISH,02:33,04:18
1708911356,WHCWHISTLER,01:20,02:26
1708911356,PEMPEMBERTON,00:32,02:30
1708911356,BCHBCCHILDREN,04:50,05:18
1708911356,SSHSECHELT,03:26,04:24
1708911356,ARH,05:51,06:37
1708911356,BH,05:27,04:46
1708911356,CGH,04:44,04:13
1708911356,DH,04:45,03:48
1708911356,ERH,02:34,03:25
1708911356,LMH,02:08,07:10
1708911356,PAH,04:25,04:37
1708911356,RMH,05:30,03:55
1708911356,RCH,04:14,04:37
1708911356,SMH,04:47,04:40
1708911656,VGH,03:56,06:08
1708911656,SPH,04:12,05:19
1708911656,RHS,03:26,04:44
1708911656,LGH,02:57,03:53
1708911656,MSJ,01:43,03:47
1708911656,UBCH,04:16,04:28
1708911656,SGHSQUAMISH,02:33,04:18
1708911656,WHCWHISTLER,01:20,02:26
1708911656,PEMPEMBERTON,00:32,02:30
1708911656,BCHBCCHILDREN,04:50,05:10
1708911656,SSHSECHELT,03:26,04:24
1708911656,ARH,05:51,06:37
1708911656,BH,05:27,04:46
1708911656,CGH,04:44,04:13
1708911656,DH,04:45,03:48
1708911656,ERH,02:34,03:25
1708911656,LMH,02:08,07:10
1708911656,PAH,04:25,04:37
1708911656,RMH,05:30,03:55
1708911656,RCH,04:14,04:37
1708911656,SMH,04:47,04:40
1708911957,VGH,03:56,05:58
1708911957,SPH,04:12,05:19
1708911957,RHS,03:26,04:27
1708911957,LGH,03:04,03:53
1708911957,MSJ,01:19,03:53
1708911957,UBCH,04:16,04:30
1708911957,SGHSQUAMISH,02:33,04:18
1708911957,WHCWHISTLER,01:20,02:26
1708911957,PEMPEMBERTON,00:32,02:30
1708911957,BCHBCCHILDREN,04:50,05:10
1708911957,SSHSECHELT,03:26,04:24
1708911957,ARH,06:04,06:33
1708911957,BH,05:42,04:40
1708911957,CGH,04:41,04:10
1708911957,DH,04:58,03:58
1708911957,ERH,02:38,03:30
1708911957,LMH,01:41,07:19
1708911957,PAH,04:41,04:42
1708911957,RMH,05:46,03:57
1708911957,RCH,04:25,04:37
1708911957,SMH,04:34,04:43
1708912258,VGH,04:01,05:58
1708912258,SPH,04:12,05:19
1708912258,RHS,03:26,04:44
1708912258,LGH,03:04,03:53
1708912258,MSJ,01:19,03:53
1708912258,UBCH,04:16,04:30
1708912258,SGHSQUAMISH,02:01,04:18
1708912258,WHCWHISTLER,01:20,02:26
1708912258,PEMPEMBERTON,00:32,02:30
1708912258,BCHBCCHILDREN,04:50,05:10
1708912258,SSHSECHELT,03:26,04:24
1708912258,ARH,06:04,06:33
1708912258,BH,05:42,04:40
1708912258,CGH,04:41,04:10
1708912258,DH,04:58,03:58
1708912258,ERH,02:38,03:30
1708912258,LMH,01:41,07:19
1708912258,PAH,04:41,04:42
1708912258,RMH,05:46,03:57
1708912258,RCH,04:25,04:37
1708912258,SMH,04:34,04:43
1708912558,VGH,04:05,05:58
1708912558,SPH,04:13,05:19
1708912558,RHS,03:26,04:44
1708912558,LGH,03:04,03:53
1708912558,MSJ,01:19,03:53
1708912558,UBCH,04:16,04:30
1708912558,SGHSQUAMISH,02:01,04:18
1708912558,WHCWHISTLER,01:20,02:21
1708912558,PEMPEMBERTON,00:32,02:30
1708912558,BCHBCCHILDREN,04:58,05:10
1708912558,SSHSECHELT,03:26,04:24
1708912558,ARH,06:20,06:36
1708912558,BH,05:50,04:49
1708912558,CGH,05:04,04:19
1708912558,DH,05:02,04:00
1708912558,ERH,02:52,03:22
1708912558,LMH,01:25,06:24
1708912558,PAH,04:41,04:34
1708912558,RMH,06:00,04:03
1708912558,RCH,04:30,04:40
1708912558,SMH,04:42,04:45
1708912859,VGH,04:05,05:58
1708912859,SPH,04:13,05:16
1708912859,RHS,03:26,04:27
1708912859,LGH,03:07,03:53
1708912859,MSJ,01:15,03:53
1708912859,UBCH,04:16,04:30
1708912859,SGHSQUAMISH,02:01,04:18
1708912859,WHCWHISTLER,01:20,02:21
1708912859,PEMPEMBERTON,00:32,02:30
1708912859,BCHBCCHILDREN,04:58,05:10
1708912859,SSHSECHELT,03:26,04:24
1708912859,ARH,06:20,06:36
1708912859,BH,05:50,04:49
1708912859,CGH,05:04,04:19
1708912859,DH,05:02,04:00
1708912859,ERH,02:52,03:22
1708912859,LMH,01:25,06:24
1708912859,PAH,04:41,04:34
1708912859,RMH,06:00,04:03
1708912859,RCH,04:30,04:40
1708912859,SMH,04:42,04:45
1708913159,VGH,04:19,05:58
1708913159,SPH,04:13,05:16
1708913159,RHS,03:26,04:27
1708913159,LGH,03:07,03:53
1708913159,MSJ,01:15,03:53
1708913159,UBCH,04:16,04:46
1708913159,SGHSQUAMISH,02:33,04:18
1708913159,WHCWHISTLER,01:20,02:12
1708913159,PEMPEMBERTON,00:32,02:30
1708913159,BCHBCCHILDREN,04:58,05:10
1708913159,SSHSECHELT,03:26,04:24
1708913159,ARH,06:20,06:36
1708913159,BH,05:50,04:49
1708913159,CGH,05:04,04:19
1708913159,DH,05:02,04:00
1708913159,ERH,02:52,03:22
1708913159,LMH,01:25,06:24
1708913159,PAH,04:41,04:34
1708913159,RMH,06:00,04:03
1708913159,RCH,04:30,04:40
1708913159,SMH,04:42,04:45
1708913460,VGH,04:19,05:48
1708913460,SPH,04:13,05:14
1708913460,RHS,03:45,04:44
1708913460,LGH,03:07,03:53
1708913460,MSJ,01:15,03:53
1708913460,UBCH,04:16,04:46
1708913460,SGHSQUAMISH,02:33,04:18
1708913460,WHCWHISTLER,00:52,02:12
1708913460,PEMPEMBERTON,00:32,02:30
1708913460,BCHBCCHILDREN,04:58,05:18
1708913460,SSHSECHELT,03:26,04:12
1708913460,ARH,06:20,06:36
1708913460,BH,05:50,04:49
1708913460,CGH,05:04,04:19
1708913460,DH,05:02,04:00
1708913460,ERH,02:52,03:22
1708913460,LMH,01:25,06:24
1708913460,PAH,04:41,04:34
1708913460,RMH,06:00,04:03
1708913460,RCH,04:30,04:40
1708913460,SMH,04:42,04:45
1708913761,VGH,04:19,05:48
1708913761,SPH,04:12,05:14
1708913761,RHS,03:26,04:44
1708913761,LGH,03:07,04:02
1708913761,MSJ,01:04,03:53
1708913761,UBCH,04:16,04:46
1708913761,SGHSQUAMISH,02:33,04:18
1708913761,WHCWHISTLER,00:52,02:12
1708913761,PEMPEMBERTON,00:32,02:30
1708913761,BCHBCCHILDREN,04:58,05:18
1708913761,SSHSECHELT,03:26,04:12
1708913761,ARH,06:35,06:39
1708913761,BH,05:39,05:03
1708913761,CGH,04:56,04:27
1708913761,DH,05:08,03:34
1708913761,ERH,02:52,03:18
1708913761,LMH,01:41,05:45
1708913761,PAH,04:57,04:42
1708913761,RMH,06:15,04:25
1708913761,RCH,04:39,04:49
1708913761,SMH,05:12,04:48
1708914061,VGH,04:19,05:48
1708914061,SPH,04:12,05:16
1708914061,RHS,03:26,04:44
1708914061,LGH,03:07,04:02
1708914061,MSJ,01:04,03:53
1708914061,UBCH,04:16,04:46
1708914061,SGHSQUAMISH,02:33,04:50
1708914061,WHCWHISTLER,00:52,02:12
1708914061,PEMPEMBERTON,00:32,02:30
1708914061,BCHBCCHILDREN,05:05,05:18
1708914061,SSHSECHELT,02:56,04:12
1708914061,ARH,06:35,06:39
1708914061,BH,05:39,05:03
1708914061,CGH,04:56,04:27
1708914061,DH,05:08,03:34
1708914061,ERH,02:52,03:18
1708914061,LMH,01:41,05:45
1708914061,PAH,04:57,04:42
1708914061,RMH,06:15,04:25
1708914061,RCH,04:39,04:49
1708914061,SMH,05:12,04:48
1708914362,VGH,04:22,05:48
1708914362,SPH,04:12,05:16
1708914362,RHS,03:26,04:44
1708914362,LGH,03:11,04:02
1708914362,MSJ,01:04,03:53
1708914362,UBCH,04:16,04:53
1708914362,SGHSQUAMISH,02:33,04:18
1708914362,WHCWHISTLER,00:52,02:12
1708914362,PEMPEMBERTON,00:32,02:30
1708914362,BCHBCCHILDREN,05:05,05:25
1708914362,SSHSECHELT,02:56,04:25
1708914362,ARH,06:42,06:48
1708914362,BH,05:53,05:13
1708914362,CGH,05:36,04:36
1708914362,DH,05:42,03:43
1708914362,ERH,03:08,03:34
1708914362,LMH,01:53,05:49
1708914362,PAH,05:16,04:43
1708914362,RMH,06:30,04:49
1708914362,RCH,04:54,04:57
1708914362,SMH,05:21,04:57
1708914663,VGH,04:22,05:29
1708914663,SPH,04:12,05:16
1708914663,RHS,03:26,04:52
1708914663,LGH,03:11,04:02
1708914663,MSJ,01:04,03:53
1708914663,UBCH,04:16,04:53
1708914663,SGHSQUAMISH,02:33,04:18
1708914663,WHCWHISTLER,00:52,02:05
1708914663,PEMPEMBERTON,00:32,02:30
1708914663,BCHBCCHILDREN,05:05,05:25
1708914663,SSHSECHELT,02:56,04:25
1708914663,ARH,06:42,06:48
1708914663,BH,05:53,05:13
1708914663,CGH,05:36,04:36
1708914663,DH,05:42,03:43
1708914663,ERH,03:08,03:34
1708914663,LMH,01:53,05:49
1708914663,PAH,05:16,04:43
1708914663,RMH,06:30,04:49
1708914663,RCH,04:54,04:57
1708914663,SMH,05:21,04:57
1708914963,VGH,04:20,05:29
1708914963,SPH,04:13,05:14
1708914963,RHS,03:26,04:52
1708914963,LGH,03:11,04:02
1708914963,MSJ,01:04,03:53
1708914963,UBCH,04:16,04:53
1708914963,SGHSQUAMISH,02:33,04:18
1708914963,WHCWHISTLER,00:52,02:12
1708914963,PEMPEMBERTON,00:32,02:30
1708914963,BCHBCCHILDREN,05:05,05:25
1708914963,SSHSECHELT,02:56,04:25
1708914963,ARH,06:42,06:48
1708914963,BH,05:53,05:13
1708914963,CGH,05:36,04:36
1708914963,DH,05:42,03:43
1708914963,ERH,03:08,03:34
1708914963,LMH,01:53,05:49
1708914963,PAH,05:16,04:43
1708914963,RMH,06:30,04:49
1708914963,RCH,04:54,04:57
1708914963,SMH,05:21,04:57
1708915264,VGH,04:22,05:25
1708915264,SPH,04:13,05:19
1708915264,RHS,03:45,04:52
1708915264,LGH,03:11,04:02
1708915264,MSJ,01:04,03:53
1708915264,UBCH,04:16,04:55
1708915264,SGHSQUAMISH,02:33,04:18
1708915264,WHCWHISTLER,00:52,02:12
1708915264,PEMPEMBERTON,00:32,02:30
1708915264,BCHBCCHILDREN,05:05,05:25
1708915264,SSHSECHELT,02:56,04:25
1708915264,ARH,06:42,06:49
1708915264,BH,05:48,05:22
1708915264,CGH,06:24,04:37
1708915264,DH,04:32,03:58
1708915264,ERH,03:18,03:33
1708915264,LMH,01:38,05:57
1708915264,PAH,05:03,04:43
1708915264,RMH,06:17,04:57
1708915264,RCH,04:12,04:55
1708915264,SMH,05:24,04:55
1708915564,VGH,04:34,05:25
1708915564,SPH,04:01,05:19
1708915564,RHS,03:26,04:44
1708915564,LGH,03:15,04:02
1708915564,MSJ,01:04,03:53
1708915564,UBCH,04:16,04:55
1708915564,SGHSQUAMISH,02:33,04:18
1708915564,WHCWHISTLER,00:52,02:12
1708915564,PEMPEMBERTON,00:32,02:30
1708915564,BCHBCCHILDREN,06:01,05:25
1708915564,SSHSECHELT,02:56,04:25
1708915564,ARH,06:42,06:49
1708915564,BH,05:48,05:22
1708915564,CGH,06:24,04:37
1708915564,DH,04:32,03:58
1708915564,ERH,03:18,03:33
1708915564,LMH,01:38,05:57
1708915564,PAH,05:03,04:43
1708915564,RMH,06:17,04:57
1708915564,RCH,04:12,04:55
1708915564,SMH,05:24,04:55
1708915865,VGH,04:34,05:25
1708915865,SPH,03:53,05:19
1708915865,RHS,03:26,04:44
1708915865,LGH,03:15,04:02
1708915865,MSJ,01:04,03:53
1708915865,UBCH,04:16,04:55
1708915865,SGHSQUAMISH,02:33,04:18
1708915865,WHCWHISTLER,00:52,02:21
1708915865,PEMPEMBERTON,00:32,02:30
1708915865,BCHBCCHILDREN,06:01,05:25
1708915865,SSHSECHELT,02:56,04:25
1708915865,ARH,06:42,06:49
1708915865,BH,05:48,05:22
1708915865,CGH,06:24,04:37
1708915865,DH,04:32,03:58
1708915865,ERH,03:18,03:33
1708915865,LMH,01:38,05:57
1708915865,PAH,05:03,04:43
1708915865,RMH,06:17,04:57
1708915865,RCH,04:12,04:55
1708915865,SMH,05:24,04:55
1708916165,VGH,04:36,05:25
1708916165,SPH,03:53,05:19
1708916165,RHS,03:26,04:44
1708916165,LGH,03:15,04:02
1708916165,MSJ,01:04,03:53
1708916165,UBCH,04:21,04:55
1708916165,SGHSQUAMISH,02:33,04:18
1708916165,WHCWHISTLER,00:52,02:21
1708916165,PEMPEMBERTON,00:32,02:30
1708916165,BCHBCCHILDREN,06:01,05:25
1708916165,SSHSECHELT,02:56,04:24
1708916165,ARH,06:31,06:37
1708916165,BH,06:07,05:04
1708916165,CGH,05:15,04:36
1708916165,DH,04:47,03:46
1708916165,ERH,03:26,03:36
1708916165,LMH,01:37,05:55
1708916165,PAH,04:32,04:25
1708916165,RMH,06:15,04:31
1708916165,RCH,04:00,04:52
1708916165,SMH,05:20,04:49
1708916466,VGH,04:36,05:25
1708916466,SPH,03:53,05:16
1708916466,RHS,03:42,04:52
1708916466,LGH,03:15,04:02
1708916466,MSJ,01:04,03:53
1708916466,UBCH,04:21,04:55
1708916466,SGHSQUAMISH,02:33,04:18
1708916466,WHCWHISTLER,00:26,02:21
1708916466,BCHBCCHILDREN,06:01,05:25
1708916466,SSHSECHELT,02:56,04:24
1708916466,ARH,06:31,06:37
1708916466,BH,06:07,05:04
1708916466,CGH,05:15,04:36
1708916466,DH,04:47,03:46
1708916466,ERH,03:26,03:36
1708916466,LMH,01:37,05:55
1708916466,PAH,04:32,04:25
1708916466,RMH,06:15,04:31
1708916466,RCH,04:00,04:52
1708916466,SMH,05:20,04:49
1708916767,VGH,04:36,05:26
1708916767,SPH,03:53,05:11
1708916767,RHS,03:42,04:52
1708916767,LGH,03:15,04:02
1708916767,MSJ,01:04,03:53
1708916767,UBCH,04:21,04:55
1708916767,SGHSQUAMISH,02:33,04:18
1708916767,WHCWHISTLER,00:26,02:21
1708916767,BCHBCCHILDREN,06:13,05:26
1708916767,SSHSECHELT,02:56,04:24
1708916767,ARH,06:31,06:37
1708916767,BH,06:07,05:04
1708916767,CGH,05:15,04:36
1708916767,DH,04:47,03:46
1708916767,ERH,03:26,03:36
1708916767,LMH,01:37,05:55
1708916767,PAH,04:32,04:25
1708916767,RMH,06:15,04:31
1708916767,RCH,04:00,04:52
1708916767,SMH,05:20,04:49
1708917067,VGH,04:36,05:26
1708917067,SPH,04:01,05:11
1708917067,RHS,03:42,04:52
1708917067,LGH,03:15,04:02
1708917067,MSJ,01:04,03:53
1708917067,UBCH,04:21,04:55
1708917067,SGHSQUAMISH,02:33,04:07
1708917067,WHCWHISTLER,00:26,02:21
1708917067,BCHBCCHILDREN,06:13,05:26
1708917067,SSHSECHELT,02:56,04:24
1708917067,ARH,06:31,06:37
1708917067,BH,06:07,05:04
1708917067,CGH,05:15,04:36
1708917067,DH,04:47,03:46
1708917067,ERH,03:26,03:36
1708917067,LMH,01:37,05:55
1708917067,PAH,04:32,04:25
1708917067,RMH,06:15,04:31
1708917067,RCH,04:00,04:52
1708917067,SMH,05:20,04:49
1708917368,VGH,04:34,05:26
1708917368,SPH,04:01,05:11
1708917368,RHS,03:42,04:52
1708917368,LGH,03:15,04:02
1708917368,MSJ,00:54,03:53
1708917368,UBCH,04:21,04:55
1708917368,SGHSQUAMISH,02:33,04:07
1708917368,WHCWHISTLER,00:26,02:21
1708917368,BCHBCCHILDREN,06:13,05:36
1708917368,SSHSECHELT,02:52,04:24
1708917368,ARH,06:31,06:37
1708917368,BH,06:25,05:10
1708917368,CGH,05:41,04:36
1708917368,DH,04:46,03:55
1708917368,ERH,03:42,03:45
1708917368,LMH,01:40,06:01
1708917368,PAH,04:48,04:25
1708917368,RMH,06:26,04:55
1708917368,RCH,03:54,04:55
1708917368,SMH,05:20,04:58
1708917668,VGH,04:34,05:26
1708917668,SPH,04:01,05:14
1708917668,RHS,03:45,05:05
1708917668,LGH,03:15,04:02
1708917668,MSJ,00:46,03:53
1708917668,UBCH,04:21,04:53
1708917668,SGHSQUAMISH,02:33,04:07
1708917668,WHCWHISTLER,00:26,02:21
1708917668,BCHBCCHILDREN,06:13,05:36
1708917668,SSHSECHELT,02:39,04:25
1708917668,ARH,06:31,06:37
1708917668,BH,06:25,05:10
1708917668,CGH,05:41,04:36
1708917668,DH,04:46,03:55
1708917668,ERH,03:42,03:45
1708917668,LMH,01:40,06:01
1708917668,PAH,04:48,04:25
1708917668,RMH,06:26,04:55
1708917668,RCH,03:54,04:55
1708917668,SMH,05:20,04:58
1708917969,VGH,04:34,05:26
1708917969,SPH,04:01,05:14
1708917969,RHS,03:45,04:52
1708917969,LGH,03:15,04:08
1708917969,MSJ,00:46,03:53
1708917969,UBCH,04:21,04:53
1708917969,SGHSQUAMISH,02:33,04:07
1708917969,WHCWHISTLER,00:26,02:21
1708917969,BCHBCCHILDREN,06:13,05:36
1708917969,SSHSECHELT,02:39,04:25
1708917969,ARH,06:31,06:37
1708917969,BH,06:27,05:25
1708917969,CGH,05:46,04:40
1708917969,DH,04:46,04:01
1708917969,ERH,03:57,03:52
1708917969,LMH,01:52,05:34
1708917969,PAH,05:23,04:42
1708917969,RMH,06:40,05:01
1708917969,RCH,03:42,04:55
1708917969,SMH,05:32,05:09
1708918270,VGH,04:34,05:48
1708918270,SPH,04:01,05:14
1708918270,RHS,03:42,04:52
1708918270,LGH,03:15,04:13
1708918270,MSJ,00:36,03:53
1708918270,UBCH,04:07,04:53
1708918270,SGHSQUAMISH,01:31,04:07
1708918270,WHCWHISTLER,00:26,02:21
1708918270,BCHBCCHILDREN,06:13,05:36
1708918270,SSHSECHELT,02:39,04:24
1708918270,ARH,06:34,06:45
1708918270,BH,06:27,05:25
1708918270,CGH,05:46,04:40
1708918270,DH,04:46,04:01
1708918270,ERH,03:57,03:52
1708918270,LMH,01:52,05:34
1708918270,PAH,05:23,04:42
1708918270,RMH,06:40,05:01
1708918270,RCH,03:42,04:55
1708918270,SMH,05:32,05:09
1708918570,VGH,04:34,05:48
1708918570,SPH,04:01,05:14
1708918570,RHS,03:42,04:52
1708918570,LGH,03:11,04:08
1708918570,MSJ,00:36,03:53
1708918570,UBCH,04:09,04:56
1708918570,SGHSQUAMISH,01:31,04:50
1708918570,WHCWHISTLER,00:26,02:21
1708918570,BCHBCCHILDREN,06:13,05:28
1708918570,SSHSECHELT,02:39,04:24
1708918570,ARH,06:34,06:45
1708918570,BH,06:27,05:25
1708918570,CGH,05:46,04:40
1708918570,DH,04:46,04:01
1708918570,ERH,03:57,03:52
1708918570,LMH,01:52,05:34
1708918570,PAH,05:23,04:42
1708918570,RMH,06:40,05:01
1708918570,RCH,03:42,04:55
1708918570,SMH,05:32,05:09
1708918871,VGH,04:34,05:26
1708918871,SPH,04:01,05:14
1708918871,RHS,03:42,04:52
1708918871,LGH,03:11,04:13
1708918871,MSJ,00:36,03:53
1708918871,UBCH,04:11,05:02
1708918871,SGHSQUAMISH,01:31,04:50
1708918871,WHCWHISTLER,00:26,02:21
1708918871,BCHBCCHILDREN,06:13,05:28
1708918871,SSHSECHELT,02:39,04:24
